datetime,close0,close1
2025-04-15,"74,090.3","63,261.6"
2025-04-16,"73,721.6","63,500.3"
2025-04-17,"74,689.8","64,006.2"
2025-04-18,"74,146.7","63,543.6"
2025-04-19,"74,673.7","64,000.0"
2025-04-20,"74,464.3","63,986.9"
2025-04-21,"75,982.8","65,409.7"
2025-04-22,"82,306.0","70,390.0"
2025-04-23,"82,725.1","70,649.1"
2025-04-24,"82,627.9","70,554.1"
2025-04-25,"83,357.5","71,161.5"
2025-04-26,"83,310.3","71,078.2"
2025-04-27,"82,704.0","70,556.7"
2025-04-28,"83,268.6","70,695.8"
2025-04-29,"82,811.3","70,356.2"
2025-04-30,"83,202.1","70,719.0"
2025-05-01,"85,435.6","72,616.3"
2025-05-02,"85,775.5","73,035.7"
2025-05-03,"84,901.2","72,299.9"
2025-05-04,"83,297.5","71,101.8"
2025-05-05,"83,768.0","71,287.0"
2025-05-06,"85,377.3","72,525.3"
2025-05-07,"85,806.4","73,007.8"
2025-05-08,"91,903.0","77,945.2"
2025-05-09,"91,472.7","77,426.1"
2025-05-10,"92,992.3","78,672.3"
2025-05-11,"92,667.3","78,390.8"
2025-05-12,"92,654.9","78,015.2"
2025-05-13,"93,160.0","78,268.0"
2025-05-14,"92,564.1","78,058.6"
2025-05-15,"92,731.8","78,003.5"
2025-05-16,"92,643.1","77,959.2"
2025-05-17,"92,420.0","77,707.0"
2025-05-18,"95,143.9","79,960.2"
2025-05-19,"93,984.4","79,035.9"
2025-05-20,"94,627.2","79,740.3"
2025-05-21,"96,730.1","81,673.4"
2025-05-22,"98,936.0","83,231.6"
2025-05-23,"94,439.1","79,172.6"
2025-05-24,"94,901.4","79,608.5"
2025-05-25,"95,877.0","80,561.6"
2025-05-26,"96,138.0","80,677.2"
2025-05-27,"96,110.9","80,653.0"
2025-05-28,"95,936.1","80,268.9"
2025-05-29,"92,847.2","78,281.5"
2025-05-30,"91,698.5","77,318.5"
2025-05-31,"92,278.0","77,837.3"
2025-06-01,"93,118.3","78,492.0"
2025-06-02,"92,465.2","78,131.2"
2025-06-03,"92,638.8","77,957.7"
2025-06-04,"91,696.4","77,299.1"
2025-06-05,"88,700.3","74,813.6"
2025-06-06,"91,597.2","77,162.7"
2025-06-07,"92,678.5","78,110.8"
2025-06-08,"92,750.0","78,200.7"
2025-06-09,"96,500.0","81,342.7"
2025-06-10,"96,399.2","81,611.8"
2025-06-11,"94,438.8","80,087.7"
2025-06-12,"91,186.7","77,761.5"
2025-06-13,"91,916.9","78,186.9"
2025-06-14,"91,366.6","77,735.4"
2025-06-15,"91,499.9","77,868.7"
2025-06-16,"92,443.4","78,640.3"
2025-06-17,"91,076.0","77,846.5"
2025-06-18,"91,399.8","78,176.0"
2025-06-19,"90,909.1","77,689.9"
2025-06-20,"91,934.1","78,605.1"
