BTCEUR
Open timestamp|Open|High|Low|Close|Volume|Taker Buy Quote Asset Volume|Taker Buy Base Asset Volume|Quote Asset Volume|Number of trades
1578044400|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044460|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044520|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044580|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044640|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044700|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044760|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044820|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044880|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578044940|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045000|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045060|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045120|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045180|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045240|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045300|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045360|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045420|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045480|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045540|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045600|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045660|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045720|6551.62|6551.62|6551.62|6551.62|0.000000|0.000000|0.000000|0.000000|0
1578045780|6565.43|6565.43|6565.43|6565.43|0.001578|0.000000|0.000000|10.360249|1
1578045840|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578045900|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578045960|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046020|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046080|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046140|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046200|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046260|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046320|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046380|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046440|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046500|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046560|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046620|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046680|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046740|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046800|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046860|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046920|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578046980|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047040|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047100|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047160|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047220|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047280|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047340|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047400|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047460|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047520|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047580|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047640|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047700|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047760|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047820|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047880|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578047940|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048000|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048060|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048120|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048180|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048240|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048300|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048360|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048420|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048480|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048540|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048600|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048660|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048720|6565.38|6565.38|6565.38|6565.38|0.010133|66.526996|0.010133|66.526996|1
1578048780|6565.38|6565.38|6565.38|6565.38|0.000000|0.000000|0.000000|0.000000|0
1578048840|6565.43|6565.43|6565.43|6565.43|0.089745|0.000000|0.000000|589.214515|1
1578048900|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578048960|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049020|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049080|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049140|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049200|6565.43|6565.43|6565.43|6565.43|0.142082|0.000000|0.000000|932.829425|1
1578049260|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049320|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049380|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049440|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049500|6565.43|6565.43|6565.43|6565.43|0.000000|0.000000|0.000000|0.000000|0
1578049560|6582.90|6586.83|6582.90|6586.83|0.187825|1236.720354|0.187825|1236.720354|2
1578049620|6563.42|6563.42|6535.82|6535.82|0.247183|0.000000|0.000000|1618.436723|10
1578049680|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578049740|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578049800|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578049860|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578049920|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578049980|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578050040|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578050100|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578050160|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578050220|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578050280|6535.82|6535.82|6535.82|6535.82|0.000000|0.000000|0.000000|0.000000|0
1578050340|6582.56|6594.96|6582.56|6594.96|0.232293|1531.183864|0.232293|1531.183864|4
1578050400|6588.78|6607.39|6542.38|6552.96|0.792925|1839.600786|0.278759|5210.097654|20
1578050460|6552.96|6552.96|6552.96|6552.96|0.000000|0.000000|0.000000|0.000000|0
1578050520|6589.68|6607.39|6589.68|6596.41|0.305032|2012.868946|0.305032|2012.868946|9
1578050580|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578050640|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578050700|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578050760|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578050820|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578050880|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578050940|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578051000|6596.41|6596.41|6596.41|6596.41|0.000000|0.000000|0.000000|0.000000|0
1578051060|6559.38|6592.73|6556.84|6592.73|0.169150|546.493710|0.082981|1111.600686|9
1578051120|6581.57|6581.57|6581.57|6581.57|0.002686|17.678097|0.002686|17.678097|1
1578051180|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051240|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051300|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051360|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051420|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051480|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051540|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051600|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051660|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051720|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051780|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051840|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051900|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578051960|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052020|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052080|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052140|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052200|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052260|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052320|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052380|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052440|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052500|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052560|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052620|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052680|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052740|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052800|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052860|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052920|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578052980|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053040|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053100|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053160|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053220|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053280|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053340|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053400|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053460|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053520|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053580|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053640|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053700|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053760|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053820|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053880|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578053940|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054000|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054060|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054120|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054180|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054240|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054300|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054360|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054420|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054480|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054540|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054600|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054660|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054720|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054780|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054840|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054900|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578054960|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055020|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055080|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055140|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055200|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055260|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055320|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055380|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055440|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055500|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055560|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055620|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055680|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055740|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055800|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055860|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055920|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
1578055980|6581.57|6581.57|6581.57|6581.57|0.000000|0.000000|0.000000|0.000000|0
